,DATASET,METHOD,LABEL RANKING AVERAGE PRECISION,RECALL example based,PRECISION example based,MICRO RECALL,COVARAGE,MACRO F1,ONE ERROR,AUCROC MICRO,testTime,trainTime,F1 example based,AUPRC MICRO,SUBSET ACCURACY,MACRO RECALL,HAMMING LOSS example based,MICRO PRECISION,ACCURACY example-based,MACRO PRECISION,LABEL RANKING LOSS,MICRO F1
568,ML_SPIRIT,CDE,0.6733565438754118,0.6061320754716981,0.5354559748427673,0.5619335347432024,4.3254716981132075,0.1917819192519403,0.3867924528301887,0.8712259995165247,0.2920995864868164,31.397,0.5286163522012578,0.49509181086847687,0.23113207547169812,0.20396486572796377,0.11455525606469003,0.4881889763779528,0.44528301886792454,0.18485873301424124,0.16486893609535117,0.5224719101123596
569,ML_SPIRIT,CDN,0.4860858415693317,0.4394654088050314,0.440251572327044,0.4350453172205438,8.221698113207546,0.16058298378098276,0.5094339622641509,0.731175108581458,3.9339593648910522,12.20026445388794,0.4095575022461815,0.3219860349557546,0.16981132075471697,0.16734552720728502,0.1276954177897574,0.42857142857142855,0.34465408805031444,0.15559293765815504,0.42267284602190264,0.43178410794602695
570,ML_SPIRIT,CLEMS,0.689784435951889,0.21933962264150944,0.25943396226415094,0.1661631419939577,3.358490566037736,0.04179331306990881,0.4292452830188679,0.8801645649237496,0.21449553966522217,197.96062707901,0.23191823899371067,0.5010747632510517,0.18396226415094338,0.033292978208232446,0.09804582210242588,0.7857142857142857,0.21933962264150944,0.05612244897959184,0.10897106038615471,0.2743142144638404
571,ML_SPIRIT,CLR,0.7293142523095353,0.5660377358490566,0.6084905660377359,0.5347432024169184,3.231132075471698,0.2919826868084909,0.3584905660377359,0.8993076678959773,12.383284330368042,18.60213851928711,0.5581761006289309,0.5294427620205697,0.33962264150943394,0.2896018502323304,0.08692722371967655,0.6298932384341637,0.5005503144654089,0.3034487724705116,0.0972775652020935,0.5784313725490197
572,ML_SPIRIT,DEEP4,0.10624870412606255,0.5837264150943396,0.07728592162554426,0.6435045317220544,13.556603773584905,0.12160570414099568,0.8066037735849056,0.3395755498959153,0.3119326934814453,378.8099971904755,0.13345092754082766,0.08949125320327508,0.0,0.9285714285714286,0.8965633423180593,0.07728592162554426,0.0753421107194692,0.07176549865229111,0.9645038923340811,0.1379980563654033
573,ML_SPIRIT,EBRJ48,0.7276446234583027,0.5943396226415094,0.5257861635220126,0.5770392749244713,3.3867924528301887,0.2261504792332674,0.3584905660377359,0.8905426724271263,4.906508207321167,72.54636907577515,0.5233602875112309,0.5785880440654432,0.23113207547169812,0.23087954192953536,0.10309973045822103,0.5350140056022409,0.44575471698113206,0.2346392651779836,0.10821843251088535,0.555232558139535
574,ML_SPIRIT,ECCJ48,0.6757608939802336,0.6234276729559749,0.5417452830188679,0.5921450151057401,4.3584905660377355,0.22117397864296803,0.3679245283018868,0.8785955614214175,3.5125752687454224,82.12622308731079,0.5400831087151842,0.5322557730667902,0.2169811320754717,0.2314853385719174,0.10545822102425877,0.5240641711229946,0.4544811320754717,0.2249182173994204,0.16678706513612174,0.5560283687943263
575,ML_SPIRIT,EPS,0.7177785265049419,0.6053459119496856,0.5935534591194968,0.5619335347432024,3.6792452830188678,0.1781579309291636,0.339622641509434,0.8910651007564899,2.6774895191192627,39.76932168006897,0.5680592991913747,0.5513851438211678,0.27358490566037735,0.17970831848684812,0.09501347708894879,0.5758513931888545,0.4926100628930818,0.1940886551416108,0.12371959801205083,0.5688073394495412
576,ML_SPIRIT,HOMER,0.5646351748356464,0.5294811320754716,0.5400943396226415,0.5196374622356495,6.372641509433962,0.24746219106799544,0.42452830188679247,0.7859779548993122,3.4606199264526367,8.117162466049194,0.5053384246780473,0.3831711531730074,0.2830188679245283,0.25872065705810626,0.10040431266846361,0.5530546623794212,0.4449816561844864,0.25494578502907517,0.2976876896688217,0.5358255451713396
577,ML_SPIRIT,LP,0.545756588799041,0.5668238993710693,0.6285377358490566,0.525679758308157,8.608490566037736,0.1981630943256028,0.037735849056603765,0.7414140164312875,15.664340853691101,14.550811767578125,0.5658355795148248,0.37160237532823776,0.3160377358490566,0.19176742555871054,0.09097035040431267,0.6062717770034843,0.49968553459119497,0.2181474676874077,0.44616346703610854,0.5631067961165048
578,ML_SPIRIT,MBR,0.7527263027852651,0.6509433962264151,0.625,0.6314199395770392,3.1556603773584904,0.28604411393373896,0.33018867924528306,0.9090275844449255,7.97934103012085,14.552670240402222,0.6021675651392633,0.5832663782946738,0.3018867924528302,0.2860886949984228,0.08726415094339622,0.6040462427745664,0.5264937106918239,0.31318201145917757,0.08950636627523421,0.6174298375184638
579,ML_SPIRIT,MLARM,0.49827792752320993,0.4481132075471698,0.5593553459119497,0.39274924471299094,9.584905660377359,0.10397234344602765,0.4386792452830188,0.6768946905929676,0.3639998435974121,0.22867965698242188,0.47479784366576816,0.284615958548529,0.3160377358490566,0.10632950345818319,0.10175202156334232,0.5627705627705628,0.43160377358490565,0.17542159333204108,0.5553681774200642,0.4626334519572954
580,ML_SPIRIT,MLkNN,0.668285671351709,0.27044025157232704,0.3443396226415094,0.22054380664652568,3.4858490566037736,0.04400241109101868,0.4575471698113207,0.8668598276673918,0.1397404670715332,1.0618464946746826,0.29229559748427675,0.42687328384703355,0.21226415094339623,0.04418886198547216,0.10242587601078167,0.6134453781512605,0.27044025157232704,0.043817527010804325,0.11907958393807452,0.3244444444444444
581,ML_SPIRIT,MLTSVM,0.4479213462114398,0.4913522012578616,0.49095911949685533,0.459214501510574,9.316037735849056,0.24204172170985755,0.4952830188679245,0.7060956845816048,0.0008057355880737305,1.8336479663848877,0.4582547169811321,0.3132107130081672,0.22169811320754718,0.21733584638057996,0.102088948787062,0.5507246376811594,0.39402515723270437,0.2964828218018304,0.5291608941373093,0.5008237232289952
582,ML_SPIRIT,PSt,0.6771628855944897,0.5227987421383647,0.47562893081761004,0.4954682779456193,3.9716981132075473,0.17901170451174045,0.4292452830188679,0.8724117743430406,17.523462295532227,10.794193744659424,0.47061994609164415,0.49568598153839416,0.2028301886792453,0.19104077546547793,0.11320754716981132,0.4924924924924925,0.396619496855346,0.17895196522205406,0.13942692527598188,0.4939759036144578
583,ML_SPIRIT,RAkEL2,0.6942881476489967,0.6611635220125787,0.6391509433962265,0.6283987915407855,5.872641509433962,0.30669458120633847,0.30188679245283023,0.8340974993326437,61.86629235744476,50.31686854362488,0.6161949685534591,0.5067783991937815,0.33962264150943394,0.3055187705725662,0.08692722371967655,0.6064139941690962,0.5432389937106917,0.35517828265806023,0.25680938558297045,0.6172106824925815
584,ML_SPIRIT,RFDTBR,0.7404144204851753,0.6218553459119496,0.6218553459119496,0.595166163141994,3.160377358490566,0.2048786150061143,0.34905660377358494,0.907707765507586,0.06849980354309082,5.9933977127075195,0.5911388140161725,0.6256341724001291,0.32075471698113206,0.20151829564986917,0.08928571428571429,0.600609756097561,0.5209119496855346,0.23713793473123784,0.09439982187623698,0.5978755690440061
585,ML_SPIRIT,RFPCT,0.7430931620790113,0.6285377358490566,0.6312893081761006,0.5800604229607251,3.080188679245283,0.1971458707125596,0.3443396226415094,0.9124949733458442,0.0022194385528564453,36.172,0.5936882300089847,0.6335643854141529,0.3160377358490566,0.1930639228431106,0.09164420485175202,0.5907692307692308,0.5202830188679246,0.248483150836092,0.09333932576857104,0.5853658536585367
586,ML_SPIRIT,RSMLCC,0.7066617999401021,0.6100628930817611,0.582940251572327,0.5740181268882175,3.7877358490566038,0.17973314176777613,0.3584905660377359,0.8892583694507744,9.231541872024536,27.260300397872925,0.5628256963162623,0.5729478128422127,0.25943396226415094,0.18528369761262864,0.09939353099730458,0.5523255813953488,0.48270440251572333,0.2035928428666603,0.1285402097902098,0.5629629629629629
587,ML_SPIRIT,SSM,0.40640910452231177,0.494496855345912,0.43514150943396224,0.4622356495468278,9.372641509433961,0.15701703031575592,0.018867924528301883,0.6945232096805053,2.0903388261795044,10.730831384658813,0.4309973045822102,0.26437204692228927,0.15566037735849056,0.16873596706920066,0.125,0.4421965317919075,0.35644654088050315,0.15153519851795713,0.5336266328011611,0.4519940915805022
588,ML_SPIRIT,TREMLC,0.7251366427073975,0.6187106918238995,0.5841981132075471,0.5981873111782477,3.4669811320754715,0.22136723583699305,0.33490566037735847,0.9013515541669961,18.807392358779907,57.519384145736694,0.5674977538185085,0.6213084187088892,0.2830188679245283,0.22410600376321316,0.09467654986522911,0.5722543352601156,0.49355345911949683,0.22600872637622835,0.1106558143114747,0.58493353028065
589,ng20,Ada300,0.7842522974451063,0.5801935483870968,0.557763440860215,0.5756018054162487,2.3730322580645162,0.6617532795988976,0.3059354838709677,0.9281578914496782,15.503182530403137,4628.253179073334,0.5634623655913978,0.6956054310614785,0.52,0.574316702549703,0.029574193548387098,0.7929188255613127,0.5524731182795698,0.7852540595823683,0.06964320827368864,0.6670056661339532
590,ng20,BPNN,0.8064836157728,0.6901075268817205,0.6259462365591397,0.6850551654964895,2.561935483870968,0.6864066001277085,0.27703225806451615,0.9499873575830059,13.14939570426941,5888.576231718063,0.6447440860215053,0.7374128749089093,0.5478709677419354,0.6847075507585748,0.03238709677419355,0.6853988961364776,0.6199354838709678,0.6902200486578955,0.07840916808149406,0.6852269877100576
591,ng20,BR,0.8139714683166311,0.7224301075268817,0.6480107526881721,0.7186559679037111,2.5838709677419356,0.7171016071919534,0.25677419354838704,0.9505125654025685,337.92162823677063,1337.0726387500763,0.6706064516129033,0.7282791608059784,0.5621935483870968,0.7177329916426101,0.028929032258064515,0.7190165579528349,0.6429505376344086,0.7247847278562726,0.07980531975099038,0.7188362177075496
592,ng20,CC,0.5709462365591741,0.593247311827957,0.5533440860215053,0.5881394182547643,8.902322580645162,0.6635296963065676,0.0,0.789315383303027,350.0249433517456,531.4635825157166,0.5652344086021505,0.47429947892299745,0.5047741935483872,0.5887016356924639,0.030212903225806453,0.7704056495319428,0.5498602150537634,0.7669922664956077,0.411572156196944,0.667045858514042
593,ng20,CDE,0.7487150289376265,0.6912258064516129,0.6137677419354839,0.6894433299899699,4.656129032258065,0.6894902282398201,0.2948387096774193,0.8985722735392488,16.454538339614867,12688.837,0.6369124423963134,0.6786531312341573,0.5295483870967742,0.6882492978275242,0.03166451612903226,0.6934426229508197,0.6092086021505376,0.6953595729512971,0.18764823348694315,0.6914371935118823
594,ng20,CDN,0.5964125462351533,0.5775913978494623,0.5043784946236559,0.5754764292878636,7.22941935483871,0.5764988904872137,0.46141935483870966,0.7890766732910397,153.4630925655365,3084.60076546669,0.526178801843318,0.41385874655738675,0.42412903225806453,0.5758121493732633,0.04418709677419355,0.5699739227617037,0.4997870967741936,0.5851415392397057,0.3217258976029574,0.5727119595732735
595,ng20,CLEMS,0.46606410808362736,0.40638709677419355,0.3615591397849462,0.40646940822467403,4.584129032258065,0.49285178284312714,0.7461935483870967,0.8140609355272259,85.02957725524902,340.73978447914124,0.3751741935483871,0.19764817148320085,0.3113548387096774,0.40503773138373383,0.042070967741935486,0.6446609663949096,0.3587956989247312,0.6702888895441993,0.18449954582851816,0.49857747020376786
596,ng20,CLR,0.7715034656134662,0.7964086021505375,0.5049247311827957,0.7946339017051154,2.210193548387097,0.6103902829385642,0.3060645161290323,0.9489336976199575,931.1965796947479,1797.876897096634,0.599010752688172,0.6622469404958782,0.22206451612903225,0.79377826624965,0.055083870967741935,0.4787732285843783,0.5027204301075269,0.5060825591285287,0.061445734830434716,0.5975299330630717
597,ng20,DEEP4,0.5368688172043361,0.5446451612903226,0.45856129032258064,0.539493480441324,9.809806451612904,0.5489156534264603,0.4971612903225806,0.7634646529232927,10655.21500066948,36757.22602458763,0.4845849462365591,0.4739037958250608,0.37174193548387097,0.5388091919337088,0.04033548387096774,0.6252542865446091,0.45509892473118274,0.6732739195735296,0.4588824750047161,0.5792165836586349
598,ng20,EBRJ48,0.7989600489210832,0.6533118279569892,0.5608411208862821,0.6514543630892679,2.406709677419355,0.6483875073618115,0.284258064516129,0.9267498804499253,33.504384994506836,23324.316896677017,0.5871079365079366,0.6841413728713305,0.4725161290322581,0.650371959806351,0.03584516129032258,0.6517812343201205,0.5566102453102454,0.6496343541087045,0.07126444511024557,0.6516177577125659
599,ng20,ECCJ48,0.7279522799781046,0.6983655913978494,0.5699468556533073,0.6960882647943831,4.937032258064516,0.6373956230822124,0.3210322580645161,0.8859459506771484,26.142154097557068,25976.52309203148,0.6066034120001862,0.6480424454417666,0.45638709677419353,0.6949194377610819,0.04071612903225807,0.588197902320161,0.566382339524275,0.5913681192179557,0.20319504961011003,0.6376112546655182
600,ng20,EPS,0.7611155564865285,0.6887741935483871,0.6499139784946237,0.6865596790371113,3.3685161290322583,0.6805772467216515,0.320516129032258,0.9320361355450615,65.68963551521301,8572.271804332733,0.6614562211981566,0.7137563907889051,0.5980645161290322,0.6853100071749413,0.0326516129032258,0.6813487619758617,0.6455698924731182,0.6827143571176015,0.12115436440563775,0.6839442952601011
601,ng20,HOMER,0.12144453489092882,0.06438709677419355,0.07083870967741936,0.06883149448345036,15.928774193548387,0.06817944985058617,0.9145806451612903,0.3344930565515788,148.92867422103882,365.1414210796356,0.06653763440860215,0.085807897444539,0.057935483870967745,0.06796382787224209,0.04956774193548387,0.6819875776397516,0.06438709677419355,0.06840487195965987,0.7803908189195315,0.1250427058421592
602,ng20,LP,0.6632387096774534,0.6505161290322581,0.649483870967742,0.6493229689067201,7.7459354838709675,0.6517221095230827,0.0,0.8151970432736887,2092.2211393117905,450.21309900283813,0.6484239631336405,0.44040683624233257,0.6358709677419355,0.6479693003484108,0.036,0.6504647073599598,0.6452473118279569,0.6592747017966109,0.3500450858328617,0.6498933366796337
603,ng20,MBR,0.7307628228402508,0.6769677419354839,0.601505376344086,0.6754012036108324,3.5988387096774193,0.6608370342777489,0.320516129032258,0.9223667715417718,662.8971837759018,2645.8205823898315,0.6247121351766513,0.5748304466640499,0.5166451612903226,0.6730085136323876,0.03338064516129032,0.6757400903161064,0.5971333333333333,0.7027263050978705,0.13202077775082868,0.6755706044645096
604,ng20,MLARM,0.661506125589568,0.905247311827957,0.4796000038511373,0.8993229689067201,3.7100645161290324,0.2671764852930499,0.44696774193548383,0.8970447879339672,155.99283909797668,16.67681908607483,0.5245831889760981,0.5514730284532566,0.38606451612903225,0.9007981301281884,0.29523225806451614,0.13759567244058238,0.47666560623592474,0.1656805105095906,0.13981380871533675,0.2386743640507761
605,ng20,MLkNN,0.2729890647647016,0.30651612903225806,0.277741935483871,0.30829989969909727,6.6011612903225805,0.39750964943610956,0.9169032258064516,0.6974880812006976,82.36236464977264,257.59924840927124,0.2860301075268817,0.08947046504216408,0.2424516129032258,0.3055752946453655,0.04455483870967742,0.639033264033264,0.27486021505376346,0.636029429579931,0.29036196595219865,0.41593369418132614
606,ng20,MLTSVM,0.2955010752688104,0.2970322580645161,0.2636774193548387,0.2971414242728185,14.538064516129031,0.3948778972604755,0.7023225806451613,0.6428675616303694,0.043004631996154785,448.0779330730438,0.27298924731182794,0.21017939884840203,0.22116129032258064,0.29657998915218087,0.04698709677419355,0.5856189770200149,0.2595591397849462,0.6393315104289018,0.7073831352574986,0.3942443649671463
607,ng20,PCT,0.4527938921144107,0.3216989247311828,0.2506236559139785,0.31970912738214646,6.377419354838709,0.36740735771811417,0.6744516129032259,0.7858864855326126,0.0,55.356,0.2700024577572965,0.3490699315092349,0.20103225806451613,0.31985948677345394,0.051212903225806454,0.5037534571315686,0.2497311827956989,0.49020005441978476,0.2791485798620523,0.3911642890013806
608,ng20,PSt,0.7580663243093417,0.657505376344086,0.5953440860215055,0.6587261785356068,2.4318709677419355,0.660679636935569,0.34993548387096773,0.9510572370337698,2076.235738992691,504.2405240535736,0.6150132104454684,0.6984296612520826,0.5283870967741936,0.6563813933312945,0.03509677419354839,0.6590566984445559,0.5931075268817205,0.6849456317892462,0.07341283315816423,0.6588913970403811
609,ng20,RAkEL2,0.7025225806451895,0.6894838709677419,0.6015376344086021,0.6878134403209629,6.300387096774194,0.6862422747393233,0.3367741935483871,0.8573243523454518,22826.02343428135,8192.945508480072,0.6291526881720431,0.6224861449419026,0.5107096774193548,0.6865718219864141,0.03224516129032258,0.6862646985238929,0.599021505376344,0.6887983223219737,0.2758477645727221,0.68703819661866
610,ng20,RFDTBR,0.8388264704801477,0.7177634408602149,0.619958115719406,0.7150200601805417,1.9963870967741935,0.694355895006838,0.23341935483870968,0.9468612598255643,1.9180748462677002,410.1292145252228,0.6487435582338807,0.7543278485506021,0.5277419354838709,0.7139567612148487,0.0317741935483871,0.6825852782764812,0.6168935995903737,0.6864024968364452,0.050049694127792595,0.6984263057987876
611,ng20,RFPCT,0.7794531936038903,0.6655483870967742,0.6014193548387097,0.6629889669007021,2.452,0.6684070931538322,0.31883870967741934,0.9490105163372096,0.00950765609741211,479.085,0.6215526881720429,0.7204260587124812,0.5281290322580645,0.6614299003378915,0.03287741935483871,0.6871101871101871,0.5980752688172043,0.6910682394295803,0.07406324952165358,0.6748340990301174
612,ng20,RSMLCC,0.8177886634659849,0.7419354838709677,0.6882365591397849,0.7389669007021064,2.2385806451612904,0.7316638923867739,0.25651612903225807,0.9636635102383819,85.26610445976257,4093.7737712860107,0.7048067588325653,0.7923150520548418,0.6227096774193548,0.7383426498456193,0.027245161290322582,0.7335407591785936,0.6841935483870968,0.7352471392211355,0.06243846174576226,0.7362438323652489
613,ng20,SSM,0.5477204301075633,0.5412043010752687,0.529483870967742,0.5386158475426279,9.86632258064516,0.5928824304155967,0.0,0.7561740136613998,5.477241039276123,2570.306355237961,0.531483870967742,0.3073768559353455,0.5020645161290322,0.5387391493741658,0.04865806451612903,0.5265996567786222,0.524021505376344,0.727533035412194,0.46067760799849083,0.5325399776868724
614,ng20,TREMLC,0.8058459795282444,0.675763440860215,0.5978455197132615,0.6735205616850551,3.1851612903225806,0.6890377944782746,0.24722580645161285,0.9242936564891104,126.98932588100433,13272.222430944443,0.6208376483731323,0.7165357849006991,0.5175483870967742,0.672632675961629,0.030341935483870968,0.7190469816624281,0.5938482846902201,0.722063460951827,0.11226755059692241,0.6955395869748171
615,ohsumed,Ada300,0.6202750578319236,0.37129530281354317,0.4397651406771579,0.33917248790972593,6.2712804005722464,0.3234954398372702,0.4291845493562232,0.8408578353995455,11.320756793022156,3643.767684698105,0.37863274064990804,0.4424984565308553,0.19045064377682402,0.25446430830306244,0.06300149281582385,0.6176125244618396,0.32777948089106884,0.45961363311874437,0.15280043766096926,0.43787721123829343
616,ohsumed,BPNN,0.633493068809159,0.5180913209346686,0.48007740649908026,0.4872649113379903,6.713519313304721,0.38032478984564555,0.425071530758226,0.8652715753483221,27.70490050315857,18163.68062210083,0.4633394929264028,0.47326725198176717,0.1759656652360515,0.38042222855293384,0.07409653542327549,0.4878941138491338,0.3845010303835411,0.38226863071226364,0.16222032563724254,0.4875793096031832
617,ohsumed,BR,0.6859053299747078,0.5785974010491177,0.5268798112950474,0.5472326706072004,5.075464949928469,0.4486153236097097,0.3664163090128756,0.8933689538794731,366.22456181049347,1693.0517930984497,0.5145360719395055,0.5421124435076409,0.20439914163090128,0.4477078127862005,0.06541954344716054,0.5479393091574303,0.4320462054635874,0.46698388346827907,0.10853609856553026,0.5475857619098827
618,ohsumed,CC,0.41170938210555785,0.4274797329518359,0.4949183357176919,0.399785061794734,16.507510729613735,0.3802054683874722,0.0,0.6922193071376131,298.83087980747223,884.0477294921875,0.4308975974748506,0.31133960360042034,0.21030042918454936,0.30158765917989105,0.05766001119611868,0.670149522608539,0.37280511274609984,0.5472459690303076,0.5786343858822731,0.5008077544426494
619,ohsumed,CDE,0.6310973392345871,0.5967393896041965,0.5297195398187887,0.5643202579258463,9.290772532188841,0.43402144177162977,0.3631974248927039,0.8392588097094525,32.66986566734314,10048.685,0.5214839613176523,0.4994081170404065,0.19474248927038626,0.4277057764635145,0.066313677924986,0.5398930701213243,0.4349913141222154,0.4667723515919612,0.251117463416906,0.5518364773264673
620,ohsumed,CDN,0.5648532644110003,0.5424147591797807,0.4816915321207167,0.523052122514777,9.393419170243204,0.4138343776775643,0.45779685264663805,0.7774024132137409,175.56266486644745,2443.6657412052155,0.47250326171999996,0.37553100338345896,0.1605865522174535,0.40379721981850325,0.0709709522920943,0.5092602281050539,0.38909851374980126,0.4372828874921084,0.2583650728523767,0.5160640441098504
621,ohsumed,CLEMS,0.3737161306233281,0.1678856700047687,0.22223712446351931,0.16163353036002148,8.826537911301859,0.12321055891915045,0.7392703862660944,0.7346379157265095,52.50338661670685,1198.7330541610718,0.17966170492994527,0.17907137321599742,0.08029327610872675,0.08567780698095176,0.07404988492878024,0.4660675550046483,0.1522953709380748,0.33499924962747957,0.2627626338426708,0.24002553463134374
622,ohsumed,CLR,0.6504448670764504,0.5778880543633763,0.5072126847877921,0.5399247716281569,5.059728183118741,0.42973414249904496,0.3910944206008584,0.8880451817362192,1485.102593779564,2280.0600163936615,0.5047234427867475,0.48127988798113597,0.1629113018597997,0.45347016444947597,0.07043447160539902,0.5125484594980616,0.4128746849240411,0.4295433635466669,0.11227847663423475,0.5258805673313445
623,ohsumed,DEEP4,0.2828441510646773,0.22661540295660468,0.3168812589413448,0.19828049435787212,19.725679542203146,0.10279998982240493,0.6389484978540773,0.5963110213351943,10411.808523225784,33761.97009630203,0.25205097418080247,0.22134685487951583,0.14127324749642345,0.0903216362039188,0.06368570006842073,0.7162267080745341,0.22211662919817426,0.19201085690143355,0.7735478249694988,0.3105799175153607
624,ohsumed,EBRJ48,0.6932957893146654,0.5814914163090128,0.5185149703658287,0.5566899516389038,5.18258226037196,0.4290755252237915,0.35568669527897,0.8822702228442025,31.174839973449707,18041.824108839035,0.5090567952155935,0.546965543952644,0.19188125894134478,0.4133310473192764,0.06405112894196678,0.5574088023243301,0.4258410541135863,0.48199009917481267,0.1122244911864758,0.5570491450693622
625,ohsumed,ECCJ48,0.6377340372801682,0.6179512398664758,0.5034227609737266,0.5944116066630843,8.902718168812589,0.4333002455886822,0.35783261802575106,0.8429325220527457,26.3336740732193,20063.991374015808,0.5131683042359009,0.49800789532229306,0.17507153075822604,0.45286584458709955,0.0697036138583069,0.5158552508860287,0.42282924018439044,0.4352660348511245,0.24369149125174983,0.5523543216657513
626,ohsumed,EPS,0.6459440541335626,0.5765855984740105,0.5183893657606105,0.5374529822675981,6.932045779685264,0.39396791232880113,0.39073676680972813,0.8630860057589029,433.1521466970444,6980.449804544449,0.5083874071803256,0.5129455697437589,0.18490701001430615,0.3908102389724636,0.07222274056104995,0.5008011215701983,0.4209700081749438,0.42388063719264024,0.16625489984207878,0.5184801202633352
627,ohsumed,HOMER,0.4131588102253348,0.49391094420600856,0.49169573149589246,0.4673831273508866,15.062231759656653,0.32370948849350595,0.4853361945636624,0.6957335776893564,276.74797546863556,2270.920989751816,0.45553086736026654,0.2294744216615523,0.20118025751072963,0.35044992884775383,0.08754742800273684,0.4082418098188304,0.38470083264129906,0.30437358551738436,0.5029933593009936,0.43581521194508466
628,ohsumed,LP,0.38336747890360756,0.4816642823080591,0.45387756318550315,0.45180010746910265,15.67596566523605,0.36454644773357,0.0,0.7055456857383062,26469.29691553116,1232.987472295761,0.43637395826237024,0.2492807872034052,0.14556509298998568,0.3611283262345888,0.07742427069726938,0.4639664496192473,0.3570117174194427,0.37308005961634094,0.5319916235107441,0.4578024610693673
629,ohsumed,MBR,0.6637416841938035,0.5685503099666189,0.5175718713808842,0.5371305749596991,5.281294706723891,0.44192735945273787,0.4064735336194564,0.8853549529642866,726.2244921922684,3270.539513349533,0.5048657946726616,0.46090510479448665,0.19241773962804007,0.4442864826712347,0.06688125894134478,0.537824168729151,0.4214341065467674,0.46278290605869876,0.11683118287278586,0.5374771480804388
630,ohsumed,MLARM,0.49242862918828567,0.4957618025751073,0.465605039035833,0.46136485760343904,12.830472103004292,0.28566127168476896,0.49642346208869814,0.7539825492123141,38.01641130447388,5.5979015827178955,0.4309764818269614,0.31876656209114074,0.16773962804005724,0.3231392197322382,0.09878242209367419,0.3581678625062573,0.35484588928794936,0.260874135630894,0.4005449247907791,0.40326898689587154
631,ohsumed,MLkNN,0.35099904836671947,0.09366356700047687,0.13317238912732474,0.09070392262224611,9.371959942775394,0.08233867031562743,0.7575107296137339,0.7125660534576345,49.8824987411499,163.9259967803955,0.10374216567886095,0.16534824987359723,0.04703147353361946,0.05145602654717151,0.07287584748398333,0.4806378132118451,0.08782061107704883,0.29488722408191903,0.2859694836754889,0.1526082632673357
632,ohsumed,MLTSVM,0.2540901643808833,0.273068669527897,0.28317856291300497,0.26405158516926386,19.226573676680975,0.2791181712868842,0.6718526466380543,0.6172995728731218,0.030536174774169922,761.8281741142273,0.2537182059714248,0.16189805089552217,0.09138054363376252,0.24496482642305503,0.08056540399328233,0.4114888628370457,0.2076553478511633,0.3476742904343415,0.7375547166488283,0.321681068342498
633,ohsumed,PCT,0.49284032615108936,0.33478183118741056,0.3692477348593228,0.3260612573885008,7.795600858369099,0.13645507805328175,0.5432761087267526,0.7909428382795286,0.0,38.744,0.3182294150373549,0.3328235627019855,0.08136623748211731,0.13422870063867764,0.08334110841574921,0.4055065490510559,0.2534843569044212,0.2075404328389191,0.21797908179022066,0.36147018526240543
634,ohsumed,PSt,0.6625880995624517,0.5534811635670005,0.5127652598950883,0.5282106394411606,4.942238912732475,0.3906320959627905,0.4066523605150214,0.895093098822362,8071.988673567772,321.0614893436432,0.4977193893771147,0.5313510267601926,0.18150929899856938,0.3571205755437591,0.0681719226223798,0.5288927149467341,0.41395956809046935,0.5017338828280012,0.10628381088924015,0.5285514571459297
635,ohsumed,RAkEL2,0.49312701411657806,0.5041368621840725,0.5008609237686491,0.4796346050510478,14.932045779685264,0.42346664329611,0.4452789699570815,0.7288595497565142,2981.070834875107,4647.967702388763,0.468370063809978,0.3710041036446357,0.1993919885550787,0.38110762681749416,0.061982957019344406,0.5877782167786119,0.39774252333265214,0.4867766452205255,0.5012291249105119,0.5282281926855249
636,ohsumed,RFDTBR,0.7010569842484871,0.6045809489747258,0.5214362354383814,0.5810854379365932,4.984442060085837,0.3878923366555773,0.3467453505007153,0.889820549945982,1.4438672065734863,256.8103289604187,0.5219842379445384,0.5790926065183459,0.1913447782546495,0.3732907642087486,0.06407445418921441,0.5545641025641026,0.43570420896064666,0.4843297380205246,0.10530488397064157,0.5675150879034375
637,ohsumed,RFPCT,0.6809229896460807,0.6045094182164998,0.5446202908917501,0.5713057495969909,5.249821173104435,0.39461963155246654,0.3694563662374821,0.894469189658727,0.0078046321868896484,327.99,0.5361315484706043,0.5662277441908221,0.19474248927038626,0.37550399708173393,0.06695123468308764,0.5349164821895753,0.4461139212480414,0.5008605063787896,0.11379538347135246,0.5525126019851374
638,ohsumed,RSMLCC,0.5898787873188126,0.6251251788268956,0.48104009128687236,0.5861364857603439,10.657188841201716,0.38400174428849615,0.3977110157367668,0.8104632215930504,112.14704942703247,1202.1463859081268,0.5033924210426357,0.439498518724327,0.12839771101573677,0.4170929259149418,0.08516047770106364,0.4343740044600191,0.39942094148102725,0.3801655419764289,0.2971341891686136,0.4989707698641417
639,ohsumed,SSM,0.40011923952782436,0.45137994754411065,0.47592691940867904,0.4243954862976894,16.187410586552218,0.3699631780893995,0.0,0.6949319420072902,5.289884090423584,2050.8698325157166,0.43245921043667823,0.24934414392153523,0.18437052932761086,0.32016589359215025,0.0736766809728183,0.48940389143636137,0.3663518035969752,0.48055404981589905,0.5589276453737017,0.4545873143778059
640,ohsumed,TREMLC,0.6623316250113748,0.5349248927038627,0.5156771578445398,0.508006448146158,6.551144492131616,0.3853825698221051,0.37625178826895567,0.8773058503636302,113.33732676506042,8864.995642662048,0.48876952903240456,0.5204616512096806,0.1965307582260372,0.3395227081366902,0.06213845866766188,0.5806411988699177,0.41204739764289117,0.5118059766661851,0.15557057863177395,0.5419007222285912
